gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,0.04506370614498956,1,1,0,0,0,0,0,0,0,0,1,2,0.3220737067945433,0.016532069769968204,1
0,0,0,0,0.12958831291201137,1,1,1,0,0,0,0,0,0,0,1,3,0.5648287579382394,0.08054065144263173,1
1,1,0,0,0.0292024522250071,1,1,1,0,0,0,0,0,0,0,1,2,0.576910295402586,0.016535037423675826,1
0,0,1,0,0.041666666666666664,1,1,1,0,0,0,0,0,0,0,1,1,0.5633417270746114,0.02464273763443948,1
0,0,0,0,0.608218757371113,1,0,2,0,0,0,0,0,0,1,0,0,0.023671538832968873,0.09658453396642996,1
1,1,1,0,0.3081372900621843,1,1,1,0,0,0,0,0,1,0,1,0,0.6689575646957748,0.22366755390820053,1
1,0,0,0,0.2592685196912034,1,1,1,0,1,0,0,1,1,0,1,2,0.8202666781283586,0.21897941179611086,1
1,0,1,0,0.7313183780212951,1,1,1,1,0,1,0,0,1,0,0,2,0.78810239661102,0.5996362967074714,1
1,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5224884121824401,0.005995855691707274,1
1,0,0,0,0.7331305814236798,1,1,1,0,1,1,0,1,1,0,1,0,0.8483654717101966,0.6266162027562279,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,0,0,1,2,0.611807332717765,0.0070316913152706426,1
1,1,0,0,0.5337123584965626,1,1,1,0,0,1,0,1,1,0,1,2,0.80131585058166,0.42719328618548374,1
1,0,1,1,0.4172757092188843,1,0,1,0,0,0,0,0,0,0,0,2,0.5754401072142952,0.25808203290825915,1
1,0,0,0,0.3569144407051934,1,0,1,0,0,0,0,1,1,0,1,2,0.7171313698622265,0.27301577938400073,1
0,0,1,0,0.08326943872690709,1,0,2,0,0,0,0,0,0,0,0,0,0.01244193071691186,0.014699255434720039,1
1,0,1,0,0.058154120657473204,0,0,0,0,0,0,0,0,0,0,1,2,0.10791847656294368,0.009385622712137649,1
0,0,1,1,0.3341838279985008,1,0,1,0,0,0,0,1,1,0,0,2,0.7182549003130008,0.25076556805997846,1
0,1,0,0,0.3735238563200817,1,1,1,1,0,0,0,0,0,0,0,2,0.6090187806103022,0.24124237979416369,1
0,0,1,0,0.5580865021471607,1,0,1,0,0,1,0,0,1,0,1,2,0.7634948857758634,0.44235678532253675,1
0,0,0,0,0.23825378419737317,1,1,0,0,0,0,1,1,1,0,1,2,0.6159047812349459,0.1806155866153003,1
0,0,1,0,0.2541030587587826,1,1,0,0,0,0,0,1,1,0,1,2,0.6560631212904942,0.17313392694653384,1
0,0,0,0,0.2191338708094429,1,0,1,0,1,0,0,0,1,0,1,1,0.7381378458613495,0.1743865450467013,1
0,1,0,0,0.6402283533168465,1,1,1,0,1,1,0,1,1,1,1,2,0.9131224485628708,0.5620691810024359,1
1,1,0,0,0.3065290529648334,1,1,1,0,0,0,0,1,1,0,1,2,0.7682150577449537,0.23793227630193392,1
0,1,0,0,0.7971364139483399,1,1,0,0,1,1,0,1,1,1,1,0,0.8271338431208084,0.6297743717511992,1
0,0,0,0,0.20834482887683184,1,0,1,0,0,0,0,1,0,0,1,2,0.6231544770659097,0.1397764344074393,1
0,0,0,0,0.46632125394607754,0,0,0,0,0,0,0,1,1,0,1,2,0.3153592084342199,0.19734920382913673,1
0,0,0,0,0.023470988421695798,1,0,2,0,0,0,0,0,0,0,0,3,0.012900630099957063,0.0010454584444621463,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.2694209068191378,0.0030610202094764993,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0,1,2,0.3667810271276818,0.0041901099961149345,1
0,1,0,0,0.7129807514484948,1,1,1,0,0,0,0,0,0,0,1,2,0.6043824968328637,0.4744713931471919,1
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,1,0,0,2,0.6200103305476363,0.018917555894343924,1
1,1,0,0,0.32995209853311147,1,1,1,0,1,0,0,1,1,0,1,2,0.8383458891932561,0.28062583776349553,1
1,1,1,0,0.6150156620412838,1,1,1,0,0,0,0,0,1,0,0,1,0.6970910163042232,0.4633049147413633,1
1,0,0,0,0.11013295942866201,1,0,1,0,0,0,0,0,0,0,0,3,0.5191088805091574,0.061397541765090345,1
0,1,0,0,0.04913340515163299,1,1,1,0,0,0,0,1,1,0,1,2,0.7644784491217319,0.03752859247341241,1
1,0,0,0,0.025919430328370803,0,0,0,0,0,1,0,1,1,0,1,2,0.30992220017903516,0.007638813679403176,1
0,0,0,0,0.38531932283245024,1,1,1,0,1,1,0,0,0,0,1,0,0.7375091512641005,0.2897097252308358,1
1,1,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.5587591721703573,0.0064164893610801875,1
1,0,0,0,0.04501610666392025,1,1,0,0,0,0,0,0,0,0,0,0,0.37221918058724746,0.01741103285758291,1
0,0,1,0,0.6774217026143722,1,1,1,0,0,0,0,1,1,0,1,2,0.7698762561311097,0.5476313794023927,1
0,0,0,0,0.16981248293319695,1,0,0,1,0,0,0,0,0,0,1,1,0.49436326542151543,0.08352612033859438,1
1,0,1,1,0.09947206308694558,1,0,1,0,0,1,1,0,1,0,0,1,0.7541143971975763,0.08362463458648633,1
0,0,0,0,0.02789362361443575,1,0,2,0,0,0,0,0,0,0,0,0,0.02191129577173971,0.0026942326634983894,1
1,0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5172226852694568,0.005934788814860422,1
0,0,0,0,0.16638606873910802,1,1,1,0,0,0,0,1,1,0,1,2,0.7556811879586384,0.11862020079225968,1
0,0,1,0,0.3390655140117367,1,1,1,0,1,0,0,1,0,0,1,1,0.7494876221475967,0.2609634354436591,1
1,0,0,0,0.08333333333333333,1,1,1,0,0,0,0,0,0,0,1,2,0.565128753197264,0.051152976701450914,1
0,0,0,0,0.020910825119024607,1,0,0,1,0,0,0,0,0,0,1,1,0.3028883784800458,0.006080303873037308,1
1,0,0,0,0.09715332204015871,0,0,0,0,0,0,0,0,0,0,1,2,0.11239338575325653,0.020673824249754436,1
1,0,1,0,0.7514962703542366,1,0,1,0,1,1,1,1,1,2,0,0,0.9104669032454701,0.7042413286338699,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5110200887751337,0.005862857018451528,1
0,1,1,0,0.17969918067873647,1,1,1,0,0,1,0,0,0,0,1,0,0.6493067649239935,0.12297842871979456,1
1,0,0,0,0.17387504879747664,1,1,0,0,0,0,0,0,0,0,0,2,0.34492087629472556,0.07489161820226707,1
1,1,1,0,0.20122064521878694,1,0,1,0,0,0,0,0,0,0,1,0,0.6193497798947483,0.1326772742516187,1
1,0,0,0,0.3053376636032878,1,1,1,0,1,0,0,0,0,0,1,2,0.6080109320565478,0.1973757101022431,1
0,1,0,0,0.2190001514067361,1,1,1,0,0,0,0,0,0,0,1,2,0.5572975098855639,0.13778263544650737,1
0,0,1,0,0.025658875010346603,0,0,0,0,0,0,0,0,0,0,1,2,0.06180123780798025,0.0018413810591683846,1
1,0,0,0,0.076749169917669,1,1,1,0,1,0,0,1,1,0,1,2,0.8159543075442042,0.06384542594026925,1
1,1,0,0,0.3342598476481507,1,0,1,0,0,0,0,0,1,0,0,2,0.6293210549824031,0.23259724425931264,1
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,1,3,0.07191584343503664,0.0007705449186731111,1
1,0,1,0,0.3932220684594021,1,1,1,1,1,1,0,1,0,0,1,2,0.8093023508315645,0.3128842930903903,1
0,1,1,0,0.2216535638986077,1,1,1,0,1,0,0,0,0,0,1,2,0.6191138516929217,0.14304702552198476,1
1,0,1,0,0.841944205925498,1,1,1,0,1,1,0,1,1,0,1,2,0.8773536268531095,0.7263218821303061,1
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.01569640880776018,0.00011856555333255213,1
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.022378103774613578,0.0001960534767307481,1
0,0,1,0,0.018937326926942118,1,0,1,0,0,0,0,0,0,0,1,2,0.5241891252351452,0.00874194520011784,1
1,0,1,0,0.9557855202671379,1,1,1,0,1,1,1,1,1,2,1,0,0.8999354036340866,0.8485192594156422,1
1,1,0,0,0.3217591079319959,1,1,1,0,1,0,0,0,0,0,1,2,0.6248825204924375,0.20934870126254554,1
1,0,1,0,0.2289963406722379,1,1,1,0,0,1,0,1,1,0,1,1,0.8202041647982039,0.18115751755156007,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.27426582682410006,0.0031172069692847974,1
0,0,0,0,0.16984107208123045,0,0,0,0,0,0,0,0,1,0,1,2,0.16451314323004304,0.04306216773560764,1
0,0,0,0,0.11275538933189111,1,1,1,0,0,0,0,1,1,0,1,3,0.7536530765358356,0.0906115478378178,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,0,0,1,2,0.3502709026460342,0.003998641324247224,1
1,0,1,0,0.06944444444444445,1,1,1,0,1,0,0,0,0,0,1,2,0.6231243359460045,0.0445309573012522,1
0,1,0,0,0.09161948119060527,1,1,1,0,0,0,0,0,1,0,1,2,0.6579093209438551,0.05923082240595821,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,1,0,0,0,0,1,3,0.3198204419742888,0.0036455059333505685,1
1,0,1,0,0.1111111111111111,1,0,1,1,0,0,0,0,0,0,0,2,0.5611294089789913,0.06897249114587077,1
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.015145387943524387,0.00011217533906348949,1
1,0,1,0,0.7044282717551958,1,1,1,0,1,1,0,1,1,0,1,2,0.8978853288802441,0.6246317370572864,1
1,0,1,0,0.8867120600300513,0,0,0,0,1,0,0,1,1,1,0,2,0.6010952167223205,0.5607526054283936,1
1,0,1,0,0.8967429355639986,1,1,1,0,1,1,0,1,1,0,0,2,0.8499896615731979,0.7795479573113943,1
1,1,1,0,0.623499332208694,1,1,1,0,0,1,0,1,1,0,1,2,0.8269331419662724,0.5427717481023115,1
0,0,0,0,0.14944267423101912,1,0,1,1,0,1,1,1,1,0,1,2,0.9109899901534362,0.12690284404120872,1
0,0,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,3,0.5109230999047683,0.005861732234067529,1
1,0,1,0,0.27901574914653593,0,0,0,1,0,0,1,0,0,0,1,2,0.33274025777077726,0.11800487759540747,1
0,0,0,0,0.31976068154452947,0,0,0,0,0,0,0,0,0,0,1,1,0.06369858388398467,0.06232605870492791,1
0,0,0,0,0.02069974837837532,1,0,0,0,0,0,0,0,1,0,1,2,0.37579172741750805,0.00827973837212664,1
0,0,0,0,0.06421080617880949,1,1,1,0,0,0,0,1,1,0,1,0,0.7514799359970938,0.04611991686400674,1
1,0,0,0,0.35661391457654024,1,0,1,1,0,0,0,0,1,0,0,2,0.725893159592324,0.2663341400988054,1
0,0,0,0,0.013888888888888888,1,0,1,0,1,0,0,0,0,0,0,2,0.5716433537829,0.0065659078069676274,1
1,0,0,0,0.07860529707750821,1,0,0,0,0,0,0,1,0,0,0,2,0.3680462956516022,0.03105958827240788,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0,1,2,0.36908958963344685,0.004216882501518741,1
0,1,1,0,0.7307004961517491,1,1,1,0,0,1,0,1,0,0,1,0,0.7736944969194879,0.5808882833130371,1
1,0,0,0,0.9213897667058476,1,1,1,0,1,1,1,1,1,1,0,1,0.9398242286064825,0.8680077591395611,1
0,0,1,0,0.6198265312644669,0,0,0,0,1,0,0,0,0,1,0,3,0.1572498122532303,0.172653658588465,1
0,0,0,0,0.03511679803395526,1,0,1,0,0,0,0,0,1,0,1,2,0.615487899024984,0.021072155304705537,1
0,0,0,0,0.1995637970166778,1,0,0,0,0,0,1,1,0,0,0,2,0.42533779006591965,0.10513455115097993,1
0,0,0,0,0.2619910279168302,1,0,1,0,1,1,0,0,0,0,1,2,0.5976720951425636,0.16846095156344418,1
0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0,2,0.06970678175951601,0.004867920689524838,1
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5116489840690721,0.00587015034605836,1
0,0,0,0,0.021640942584222722,1,0,1,0,0,0,0,0,0,0,0,2,0.5151798439188614,0.0107737985462359,1
0,0,1,1,0.29913329299345737,1,0,1,0,0,1,0,1,1,0,1,2,0.7915400013608521,0.24862984479675435,1
1,0,1,0,0.21592565807249073,1,1,1,0,0,1,0,1,1,0,1,2,0.8115958075038264,0.17665532614029708,1
0,1,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,2,0.5210381358094817,0.015383459341693936,1
1,0,1,0,0.5833392092489007,1,1,1,0,1,1,0,1,0,0,1,2,0.7880861958502828,0.46087600699205816,1
1,0,1,0,0.34572193821558916,1,1,1,0,0,1,0,1,1,0,1,2,0.8229930551726145,0.28502945012654857,1
1,0,0,0,0.5575651612535806,1,0,1,1,0,0,0,0,1,0,0,2,0.6819589909930411,0.4012670243660987,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.27238267982200687,0.0030953680270149656,1
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,2,0.0674414100055333,0.0007186547086956033,1
0,0,0,0,0.21652861510171675,1,1,1,1,1,0,0,1,0,0,1,2,0.7656028964017958,0.1693079992837441,1
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.014947548344457221,0.00010988098414700552,1
1,1,1,0,0.5254402495715552,1,1,1,0,0,1,0,1,1,0,0,2,0.8050982820665313,0.4442909722372108,1
1,0,0,0,0.10970991688759966,0,0,0,0,0,0,0,0,0,0,1,2,0.12048957825190501,0.02363141961123568,1
0,0,0,0,0.2923365167075582,1,0,0,0,0,0,0,0,1,0,1,2,0.418570607541066,0.15210371488503827,1
0,0,0,0,0.021459588623581553,1,0,0,0,0,0,0,0,1,0,1,2,0.3693805520493045,0.008649981024196597,1
0,1,0,0,0.49116811608357475,1,1,1,1,0,0,0,0,0,0,0,2,0.6127646674883438,0.3246839173099305,1
1,0,0,0,0.06250221174759009,1,0,1,0,0,0,0,0,0,0,1,2,0.514427068428724,0.029845092598430774,1
0,0,0,0,0.029059128283342978,1,1,1,0,0,0,0,0,0,0,1,2,0.5771033609947207,0.015773384523521786,1
0,0,0,0,0.30950265051812803,1,0,1,1,0,1,1,1,1,0,1,2,0.872452065468145,0.25967101850004637,1
0,0,0,0,0.05096171042083629,1,0,1,0,1,0,0,0,0,0,1,0,0.5983728702579492,0.03346619467300294,1
0,0,1,1,0.33039268850759973,1,1,1,0,1,1,0,0,0,0,1,2,0.6811427239879724,0.23248711044211967,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.2756218905472637,0.003132933302561736,1
0,0,1,1,0.02728105048963201,1,0,0,0,0,0,0,1,1,0,0,3,0.48048432192343593,0.013147178711453777,1
1,0,1,1,0.14772822151080256,1,1,0,0,0,0,0,0,0,0,1,1,0.3160131440327921,0.05778231507581927,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.021750414630076032,0.0001887741368939119,1
1,0,0,0,0.016333342842523586,1,0,0,0,0,0,0,0,0,0,0,2,0.27862290498791875,0.004122274882343142,1
0,0,1,0,0.015195393956728956,1,0,0,0,0,0,0,0,0,0,1,0,0.2599354934449863,0.003341250266422612,1
0,0,0,0,0.08355037219734976,1,0,1,0,0,0,0,0,0,0,0,2,0.5213121912018418,0.0484703132434527,1
0,1,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5170072127614495,0.013715788003798754,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2744638003127045,0.0031195028769243948,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.018043211395408175,0.00014578153072219277,1
0,0,1,0,0.6315121470223766,1,1,1,0,0,0,0,1,1,0,1,2,0.7715993345428057,0.51228298741938,1
1,0,0,0,0.1254000598753637,1,1,1,0,0,0,0,1,1,0,1,2,0.7685540144797574,0.09384434367359354,1
0,0,0,0,0.5694444444444444,1,1,1,0,1,1,0,1,1,0,1,2,0.9405016563095104,0.5372007038963362,1
0,0,0,0,0.6169269373967048,1,1,1,0,1,1,0,0,0,0,1,0,0.6601752163707595,0.44680451612698396,1
1,0,1,1,0.41160560350230724,1,0,1,1,0,0,0,1,1,0,0,1,0.770528878658753,0.3171062280820941,1
1,0,0,0,0.03273418726640684,1,0,0,1,0,0,0,0,0,0,1,2,0.30872402598247356,0.010263972789107694,1
1,1,1,0,0.108759370769798,1,1,1,0,0,1,0,1,1,0,1,2,0.8298970049470851,0.0881479248715767,1
0,0,1,0,0.23855447070678854,1,0,2,0,0,0,0,0,0,1,0,0,0.016679024849141796,0.0358653254433139,1
0,0,0,0,0.11338351985718614,1,1,1,0,0,1,0,1,1,0,0,1,0.8077524564167314,0.09445559465276859,1
1,0,1,0,0.3069372437106953,1,1,1,0,0,1,0,1,1,0,1,1,0.8259435749827191,0.25323777921991103,1
1,1,1,0,0.25350465893756097,1,0,1,0,1,0,0,0,0,0,1,2,0.5674741650354485,0.15124095644089394,1
0,1,0,0,0.16215368627155222,1,1,1,0,0,0,0,0,1,0,1,2,0.6654936904256832,0.11198108012444424,1
1,0,1,1,0.2134521181526685,1,0,1,0,0,0,0,0,0,0,1,3,0.5756334802604532,0.14535064640882567,1
0,0,0,0,0.023584016452943515,1,0,1,0,0,0,0,1,0,0,1,2,0.6178910366628053,0.012217190446280835,1
0,0,0,0,0.09067822133515926,0,0,0,0,0,0,0,1,1,0,1,2,0.26962235222518793,0.03257986357707656,1
1,1,1,0,0.20497123804755818,1,0,1,0,0,0,0,0,0,0,1,0,0.6038995766001085,0.1326611743147124,1
0,1,0,0,0.3420866340540042,1,1,1,0,1,0,0,1,0,0,1,2,0.7036229222022656,0.24932469693712941,1
0,0,0,0,0.020704542636187515,0,0,0,0,0,0,0,0,0,0,0,3,0.09124915413800887,0.003970487827042348,1
1,0,0,0,0.7308855316736825,1,1,0,0,0,1,1,1,1,1,1,1,0.8294099813565776,0.6411766984782015,1
0,0,1,1,0.0877519984212161,1,1,1,0,0,0,0,0,0,0,1,0,0.6649931779963458,0.059649336016678954,1
0,0,1,1,0.4566954983327294,1,1,0,1,0,1,0,1,0,0,0,2,0.5632460029071107,0.28117184429056213,1
0,0,0,0,0.13672855892659896,1,1,1,0,0,0,0,0,0,0,1,2,0.569541285695281,0.08576732791833787,1
0,0,1,1,0.031423981822486916,1,0,0,0,0,0,0,0,0,0,0,2,0.2743905738221085,0.009703722491602047,1
0,0,1,1,0.15173005298259593,1,0,2,0,0,0,0,0,0,0,0,0,0.015568806357112587,0.021959746593392036,1
0,0,1,1,0.2321063321281299,1,0,1,0,1,1,0,1,0,0,1,0,0.7082216729972718,0.17042266415613994,1
0,1,0,0,0.7974128376686567,1,1,1,0,1,1,0,1,1,1,1,2,0.9234292663579693,0.74869679676233,1
1,0,0,0,0.1597380386429194,0,0,0,0,0,0,0,1,1,0,1,2,0.2967782935029901,0.06312508066130174,1
0,0,1,0,0.41155548271367925,1,1,1,0,1,1,0,1,1,0,1,2,0.8583310133481311,0.35004524184477664,1
1,0,0,0,0.12633249247511097,1,0,1,0,0,0,1,1,1,0,1,2,0.8051935780463282,0.10095932284299086,1
0,0,1,0,0.831116608084182,1,1,1,0,1,0,0,1,0,1,1,2,0.7643031990138237,0.6449759850422073,1
0,1,0,0,0.16694368076721433,1,0,1,0,0,0,0,1,1,0,0,0,0.7134824502866652,0.1272965609403913,1
0,1,0,0,0.08236269921261995,1,1,1,0,0,0,0,0,0,0,1,1,0.5692558806772458,0.051068313412370704,1
0,0,1,0,0.20625041645084569,1,0,1,0,0,0,0,0,0,0,1,2,0.5099495289666439,0.11613822236841878,1
0,0,0,0,0.08366731779879852,1,0,1,0,0,0,0,1,0,0,1,0,0.6312317762979699,0.05421852998507726,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.014612115576579973,0.00010599095493264303,1
1,0,0,0,0.20312952405533666,1,1,1,0,1,0,0,0,0,0,1,2,0.6124541891867543,0.12880497154497894,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5148263365542308,0.005906998248753773,1
0,0,1,0,0.1899713710608563,1,0,1,0,0,1,0,1,0,0,1,2,0.6604204222674823,0.1350565023673853,1
1,0,0,0,0.9801177471049234,1,1,1,1,0,0,1,1,1,2,1,1,0.876142637371101,0.8529495427207898,1
0,0,1,0,0.20182717425164173,0,0,0,0,0,1,0,1,0,0,1,2,0.24416130624947857,0.06500319060086429,1
1,0,1,1,0.26328664040848415,1,1,1,0,0,0,0,1,1,0,1,1,0.7483890326805147,0.1980947605027703,1
0,0,1,0,0.19201598819704277,0,0,0,1,0,0,0,0,0,0,0,1,0.1186427896798078,0.04554322847211066,1
1,0,0,0,0.41764204143415573,1,1,1,0,1,1,0,1,1,0,1,2,0.8723808416900803,0.36433017585414146,1
0,0,1,0,0.2114150731418048,0,0,0,0,0,0,0,0,0,0,1,2,0.08982140514917858,0.04085969173573755,1
1,0,0,1,0.036325800026001165,0,0,0,0,0,0,0,0,0,0,0,2,0.06639885316475345,0.005758364384236233,1
1,0,0,0,0.10688220596869404,1,0,0,0,0,0,0,0,0,0,0,3,0.2673404876378517,0.04003876546126224,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2930979907406352,0.0033356044391222982,1
0,0,0,0,0.06672228684260956,1,0,1,0,1,0,0,1,1,0,1,2,0.7749980365699904,0.054645231596443036,1
0,0,0,1,0.22159375246326607,1,0,1,0,1,0,0,0,0,0,1,0,0.6543718248728713,0.14976631404384433,1
1,0,1,1,0.4479724084861847,1,1,1,1,1,0,0,1,0,0,1,2,0.7665424654784412,0.35307421122949256,1
0,0,0,0,0.168705167130855,1,0,1,0,1,0,0,0,1,0,1,2,0.6727349090342051,0.11740817291823084,1
1,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.5649568185657811,0.006488363750964805,1
1,0,0,1,0.4501986131384508,1,0,0,0,0,0,1,1,1,1,1,3,0.5699036526859456,0.2815300068277672,1
0,0,0,0,0.0650138014952227,1,0,1,0,0,0,0,1,1,0,1,2,0.7089899120738847,0.04124756161287095,1
0,0,0,0,0.06272658984365734,1,0,2,0,0,0,0,0,0,0,0,0,0.0212144685013168,0.009040259781925,1
1,0,0,0,0.026425124227370433,1,0,0,0,0,0,0,0,0,0,0,2,0.2696032880320252,0.00766158727685018,1
1,1,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.5604924571332067,0.006436590346398255,1
0,0,1,0,0.2398677110748183,1,1,1,0,0,0,0,0,1,0,1,2,0.6693631814857122,0.16812216400262142,1
1,0,0,0,0.16625780185383932,1,1,1,0,0,0,0,1,1,0,0,3,0.7896472130355735,0.12841430795283443,1
0,0,0,0,0.16666666666666666,1,0,1,0,0,1,0,0,1,0,1,2,0.7470284952216892,0.1219583411228117,1
1,0,0,0,0.18055555555555555,1,0,1,0,0,0,0,1,1,0,1,2,0.722675266258868,0.13166653862746885,1
1,1,1,0,0.1388888888888889,1,1,1,0,0,0,0,0,1,0,0,2,0.677645221826347,0.09652994875358083,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5222348748323203,0.005992915407413825,1
1,0,0,0,0.18973225150717976,1,1,1,0,0,0,0,0,1,0,1,2,0.6762828033123479,0.12919487790315662,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.27001888102584815,0.0030679549438146483,1
0,0,0,0,0.1836852983738848,1,1,1,0,0,0,0,0,0,0,0,2,0.5485721480773703,0.11292263211129461,1
0,0,0,0,0.13194134819406372,1,0,1,0,0,0,0,0,1,0,1,0,0.6694263871819821,0.09336105686435568,1
1,0,1,0,0.1130211463877046,1,0,1,0,1,0,1,1,0,0,1,2,0.7403052982764434,0.08657707429886749,1
1,0,0,0,0.06480581422931171,1,0,0,0,0,1,0,0,0,0,0,2,0.3174090664149877,0.023893518935588057,1
0,0,0,1,0.053129643129896216,1,0,0,0,0,0,0,1,1,0,0,3,0.47092846812248584,0.026796594086135363,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5092782068945152,0.005842656334283265,1
1,0,0,0,0.6550758770146863,1,1,1,1,1,0,0,0,0,0,1,2,0.7532975312628123,0.49563300797242565,1
0,0,0,0,0.06060013668515879,1,0,1,1,0,1,1,0,1,0,1,0,0.7644877457959846,0.046288286054695996,1
0,0,1,0,0.09270403912784107,1,1,1,0,0,0,0,1,0,0,1,2,0.6672897659979764,0.0604582220636115,1
1,0,0,0,0.2538777080829795,1,1,1,0,1,0,0,0,1,0,1,1,0.7456307579451655,0.19799739411984968,1
1,0,0,0,0.17697534810519827,1,1,1,0,1,0,0,1,1,0,1,2,0.817564561190733,0.14578490100377806,1
0,0,1,0,0.5000132492477757,1,1,1,0,0,0,0,1,1,0,1,2,0.8023275781088017,0.4106346224813796,1
1,0,1,0,0.669933252373563,1,1,1,0,1,1,0,1,1,0,1,2,0.8655672111748841,0.5738189039644904,1
0,0,0,0,0.49692065507989147,1,1,1,1,1,0,0,1,0,0,1,2,0.7690652444994392,0.38997310607475133,1
0,1,0,0,0.037084837652081384,0,0,0,0,0,0,0,0,0,0,1,2,0.08669544384082217,0.0072610071481822615,1
1,1,1,0,0.4946907420444877,1,1,1,0,0,1,0,1,1,0,1,2,0.8148293453706507,0.42432384000363466,1
0,0,1,1,0.6516434485595219,1,1,1,0,0,0,0,1,1,0,1,2,0.7655091110373843,0.5293219092437069,1
0,1,0,0,0.19865315611809,1,1,1,0,1,0,0,0,0,0,1,2,0.6077490950311254,0.12901215596053386,1
0,0,1,0,0.6180123813321899,0,0,0,0,1,1,0,0,0,1,0,2,0.1970134084107336,0.18863623646304548,1
0,0,0,0,0.1249341945889461,1,0,1,0,0,0,0,1,0,0,1,0,0.7213861045902892,0.09119916100360229,1
0,0,1,1,0.694969536397444,1,0,0,0,1,0,1,0,0,1,0,0,0.3742572562289495,0.307759869496187,1
0,0,0,0,0.039221012216367306,1,0,0,0,0,0,0,0,1,0,1,2,0.3729055847464902,0.019083322849219285,1
0,0,0,0,0.33392433691230233,1,1,1,0,0,0,0,0,0,0,0,2,0.5503398814060061,0.20921787123617208,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5108742884785115,0.0058611661657154875,1
0,0,1,0,0.5851347332701053,0,0,0,0,1,0,0,0,0,1,0,3,0.15248616237937762,0.16500593058379984,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.013543455349868361,9.359765320352779e-05,1
1,0,0,0,0.04218723437758183,1,1,0,0,0,0,0,0,0,0,0,2,0.3227117853200537,0.01402396641274459,1
0,0,0,0,0.04434154405039505,1,0,1,0,0,1,0,0,0,0,1,2,0.5613635660393331,0.024644022600540973,1
0,0,1,0,0.26457667054539263,0,0,0,0,0,0,0,1,1,0,0,2,0.3140001557498269,0.12002080576749988,1
0,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5254698015604031,0.006030431001248618,1
